track_id,track_popularity_sum,track_popularity_avg,track_popularity_min,track_popularity_max,track_popularity_count,artist_followers_sum,artist_followers_avg,artist_followers_min,artist_followers_max,artist_followers_count
6eGTqJ4IpQPqPrMMjCbdt2,36,36.0,36,36,1,241502,241502.0,241502,241502,1
4Dvkj6JhhA12EX05fT7y2e,87,87.0,87,87,1,34130771,3.4130771E7,34130771,34130771,1
13CVSGLSFl4UxpDVR6u3dq,59,59.0,59,59,1,66720643,6.6720643E7,66720643,66720643,1
6f5ExP43esnvdKPddwKXJH,69,69.0,69,69,1,190159,190159.0,190159,190159,1
57gJuIuFG7QcCcSObSxQir,0,0.0,0,0,1,15695162,1.5695162E7,15695162,15695162,1
6GFrELGVKBXRcrTNkwjSfF,54,54.0,54,54,1,8771418,8771418.0,8771418,8771418,1
3Dby3p1m6IOZn2gIIqECgK,64,64.0,64,64,1,145489371,1.45489371E8,145489371,145489371,1
5fSZXFOZfPVW9gvnnG4ZVW,59,59.0,59,59,1,15021860,1.502186E7,15021860,15021860,1
1EXa37LpSvi3OQ9UYQ28rD,61,61.0,61,61,1,145443567,1.45443567E8,145443567,145443567,1
6SQLk9HSNketfgs2AyIiMs,66,66.0,66,66,1,34130771,3.4130771E7,34130771,34130771,1
0uFNdjWpogmaJYp2zlNJj5,53,53.0,53,53,1,5643375,5643375.0,5643375,5643375,1
1TEL6MlSSVLSdhOSddidlJ,77,77.0,77,77,1,107418606,1.07418606E8,107418606,107418606,1
4S8d14HvHb70ImctNgVzQQ,67,67.0,67,67,1,31038851,3.1038851E7,31038851,31038851,1
7fuQc3IfjiB1gCqP9c1Xvy,43,43.0,43,43,1,137609,137609.0,137609,137609,1
4V9NuhKQcUFt4cgbynHV79,32,32.0,32,32,1,145396321,1.45396321E8,145396321,145396321,1
40PXEOFLJc7UIpLMrhSfW1,27,27.0,27,27,1,1993973,1993973.0,1993973,1993973,1
3EXetjrGgwIjDRNn6YA8sa,28,28.0,28,28,1,2881528,2881528.0,2881528,2881528,1
44n97yHySt0Z9rqPaXgjCK,1,1.0,1,1,1,22396044,2.2396044E7,22396044,22396044,1
4iLqG9SeJSnt0cSPICSjxv,4,4.0,4,4,1,25301942,2.5301942E7,25301942,25301942,1
1QWmKmqhv5zcsS3v45FNl0,52,52.0,52,52,1,47722935,4.7722935E7,47722935,47722935,1
2ZWlPOoWh0626oTaHrnl2a,82,82.0,82,82,1,20280852,2.0280852E7,20280852,20280852,1
6Uy6K3KdmUdAfelUp0SeXn,66,66.0,66,66,1,1987157,1987157.0,1987157,1987157,1
5VSCgNlSmTV2Yq5lB40Eaw,65,65.0,65,65,1,820966,820966.0,820966,820966,1
01TuObJVd7owWchVRuQbQw,67,67.0,67,67,1,4427758,4427758.0,4427758,4427758,1
4WZZeEjRqC4tV8rFljQzEo,45,45.0,45,45,1,112918137,1.12918137E8,112918137,112918137,1
1CRtJS94Hq3PbBZT9LuF90,72,72.0,72,72,1,66720643,6.6720643E7,66720643,66720643,1
3xkxcbnc7G3XYuZt6eUnI5,50,50.0,50,50,1,10376731,1.0376731E7,10376731,10376731,1
0hwfOlSrYQ36ULiphozHgJ,53,53.0,53,53,1,42298315,4.2298315E7,42298315,42298315,1
7p4oQBhS0Oqx6m2GMQ9FvR,47,47.0,47,47,1,42237551,4.2237551E7,42237551,42237551,1
73qINA7ccO03wxD8nsJalr,61,61.0,61,61,1,104517308,1.04517308E8,104517308,104517308,1
0gTRROuntlrPQ64W3J2Etv,61,61.0,61,61,1,13822540,1.382254E7,13822540,13822540,1
0PV1TFUMTBrDETzW6KQulB,71,71.0,71,71,1,380684,380684.0,380684,380684,1
2YU18JTvxKXCmudnfV5nRQ,21,21.0,21,21,1,23384088,2.3384088E7,23384088,23384088,1
6kvoHl80mfCVTv7XnZkjQn,81,81.0,81,81,1,2853224,2853224.0,2853224,2853224,1
6m4HWTYMRSJkaUuvXTaNmE,52,52.0,52,52,1,1324548,1324548.0,1324548,1324548,1
232XkteimvbgWxIwfDsdMX,40,40.0,40,40,1,49,49.0,49,49,1
1QmMyDmfHyCMsk2CRuyVZb,42,42.0,42,42,1,11860,11860.0,11860,11860,1
2fKPqAXWZmXcWiEVxqIuFD,49,49.0,49,49,1,14005617,1.4005617E7,14005617,14005617,1
52A0oY4u5ufxrHC85JGf4x,22,22.0,22,22,1,45700057,4.5700057E7,45700057,45700057,1
3yg4G1R8SBBlUy0UT4ceyp,30,30.0,30,30,1,1844,1844.0,1844,1844,1
2sfyCks2pCYrutBLaAScGe,29,29.0,29,29,1,41264069,4.1264069E7,41264069,41264069,1
4qtxILwBcAHEHbG7R0xF4r,49,49.0,49,49,1,47722935,4.7722935E7,47722935,47722935,1
1oOamzG57yPWa5PTxXguDt,0,0.0,0,0,1,215447,215447.0,215447,215447,1
4nrPB8O7Y7wsOCJdgXkthe,75,75.0,75,75,1,18190405,1.8190405E7,18190405,18190405,1
35ovElsgyAtQwYPYnZJECg,69,69.0,69,69,1,68997177,6.8997177E7,68997177,68997177,1
5kiZGSxgqPdv6rbqL9THdd,60,60.0,60,60,1,145396321,1.45396321E8,145396321,145396321,1
0QPRDC97rIQB3Jh3hrVJoH,1,1.0,1,1,1,467788,467788.0,467788,467788,1
6v0UJD4a2FtleHeSYVX02A,71,71.0,71,71,1,66734917,6.6734917E7,66734917,66734917,1
3IAfUEeaXRX9s9UdKOJrFI,67,67.0,67,67,1,13246794,1.3246794E7,13246794,13246794,1
3mbsIdjARxCAWHf1rW93sd,35,35.0,35,35,1,9263,9263.0,9263,9263,1
1whfVLMKWqAX3uk97VXsNN,62,62.0,62,62,1,107374593,1.07374593E8,107374593,107374593,1
3HsFSrIsbO54TFDfG66pZm,58,58.0,58,58,1,638664,638664.0,638664,638664,1
3S2aU4rUZXbVOxyVzgzXQ5,44,44.0,44,44,1,2650667,2650667.0,2650667,2650667,1
3FAJ6O0NOHQV8Mc5Ri6ENp,77,77.0,77,77,1,5202457,5202457.0,5202457,5202457,1
1oFAF1hdPOickyHgbuRjyX,83,83.0,83,83,1,112918137,1.12918137E8,112918137,112918137,1
4ejyZ4uJEXUURcgKp1kP8v,1,1.0,1,1,1,112918137,1.12918137E8,112918137,112918137,1
3jjujdWJ72nww5eGnfs2E7,78,78.0,78,78,1,34136120,3.413612E7,34136120,34136120,1
3okk47CKOqAm1TXmVPzNYf,60,60.0,60,60,1,1427660,1427660.0,1427660,1427660,1
6ZiSScoPLyeZyIudUBip1V,42,42.0,42,42,1,8411212,8411212.0,8411212,8411212,1
6NMtzpDQBTOfJwMzgMX0zl,76,76.0,76,76,1,41131037,4.1131037E7,41131037,41131037,1
5wPyd3IQAZft1vmxoIqGrU,62,62.0,62,62,1,15026799,1.5026799E7,15026799,15026799,1
2Y0iGXY6m6immVb2ktbseM,78,78.0,78,78,1,3571100,3571100.0,3571100,3571100,1
3LOgjsW6WCriNupDeGyjPq,0,0.0,0,0,1,90429,90429.0,90429,90429,1
4D4mOnffHVekq1nmSunptq,27,27.0,27,27,1,363,363.0,363,363,1
3yiyZW5sYNg3VvIejh10sK,57,57.0,57,57,1,3771062,3771062.0,3771062,3771062,1
2iZV010Qp6nfKIJSBC9CkZ,11,11.0,11,11,1,55542,55542.0,55542,55542,1
6IbnUaczZBT34DhaD6S18F,78,78.0,78,78,1,6114655,6114655.0,6114655,6114655,1
0YsGMHid6sFq5PcToe3JZE,8,8.0,8,8,1,14561716,1.4561716E7,14561716,14561716,1
2AwHZZUf8QLreMWUrgR4T9,0,0.0,0,0,1,29307,29307.0,29307,29307,1
00NmK2seXpRFNAEsRBe7lc,40,40.0,40,40,1,11933906,1.1933906E7,11933906,11933906,1
1Fx9aiORwv0cx5mFEBasHo,52,52.0,52,52,1,938275,938275.0,938275,938275,1
45MllV1fJos1Ef6Cd13H2E,55,55.0,55,55,1,430076,430076.0,430076,430076,1
1EsSm8qaR9Wtm1OgZXKi2n,49,49.0,49,49,1,3428625,3428625.0,3428625,3428625,1
37Tmv4NnfQeb0ZgUC4fOJj,83,83.0,83,83,1,8845285,8845285.0,8845285,8845285,1
6OTDBDVaK18xlne9rlGQok,52,52.0,52,52,1,146944,146944.0,146944,146944,1
3mJncxEu2NrKYfRvoWiVfm,61,61.0,61,61,1,12004691,1.2004691E7,12004691,12004691,1
64KV9vjChfN2w9vA4j7A2K,59,59.0,59,59,1,587206,587206.0,587206,587206,1
0KR3pUIeWnK7qwf9QhVBRZ,45,45.0,45,45,1,146944,146944.0,146944,146944,1
6MzofobZt2dm0Kf1hTThFz,77,77.0,77,77,1,1364231,1364231.0,1364231,1364231,1
5L3ecxQnQ9qTBmnLQiwf0C,68,68.0,68,68,1,41107596,4.1107596E7,41107596,41107596,1
2gpWyfu7eZ01zzncHpxOtA,5,5.0,5,5,1,3949244,3949244.0,3949244,3949244,1
30UszgTxEuJVG5SUFyBffT,54,54.0,54,54,1,49083617,4.9083617E7,49083617,49083617,1
1m5kZFmm90hPXzXr1Hpsne,39,39.0,39,39,1,112995439,1.12995439E8,112995439,112995439,1
4Y6GIje3GErVRIq1Ff5BJq,62,62.0,62,62,1,4298554,4298554.0,4298554,4298554,1
2vXKRlJBXyOcvZYTdNeckS,80,80.0,80,80,1,1264476,1264476.0,1264476,1264476,1
6jreFSOTUAViWjKyzOC4Kg,62,62.0,62,62,1,4034129,4034129.0,4034129,4034129,1
0d2iYfpKoM0QCKvcLCkBao,71,71.0,71,71,1,1628440,1628440.0,1628440,1628440,1
2BOqDYLOJBiMOXShCV1neZ,80,80.0,80,80,1,6168229,6168229.0,6168229,6168229,1
0WKmVAD4VWk5EdTyCFILi4,1,1.0,1,1,1,265495,265495.0,265495,265495,1
0P6AWOA4LG1XOctzaVu5tt,69,69.0,69,69,1,33068979,3.3068979E7,33068979,33068979,1
5rcHBt2aNcGFWW0jaAUe1L,31,31.0,31,31,1,145396321,1.45396321E8,145396321,145396321,1
0GmfiNHSgkKamYgQEMYOH3,32,32.0,32,32,1,145443567,1.45443567E8,145443567,145443567,1
0SpkyS1Q4MD8GaVcP5YjT4,11,11.0,11,11,1,17365648,1.7365648E7,17365648,17365648,1
2mmJUijVBC18B7SeYb0f5h,54,54.0,54,54,1,30545962,3.0545962E7,30545962,30545962,1
25KybV9BOUlvcnv7nN3Pyo,72,72.0,72,72,1,112995439,1.12995439E8,112995439,112995439,1
5kNe7PE09d6Kvw5pAsx23n,72,72.0,72,72,1,4984665,4984665.0,4984665,4984665,1
4J9mulgiRlkkgdAONNVGQv,43,43.0,43,43,1,1605379,1605379.0,1605379,1605379,1
5FkJHVudUByVjanCqFXRql,63,63.0,63,63,1,837453,837453.0,837453,837453,1
6IfPyMb0Sxptpx6jBUATOS,67,67.0,67,67,1,51821190,5.182119E7,51821190,51821190,1
0XaWb5CkBYex1BeKm8ciP4,0,0.0,0,0,1,218901,218901.0,218901,218901,1
6fVX8mF9ZqS1V8G2ZFCbLQ,50,50.0,50,50,1,430076,430076.0,430076,430076,1
4ZcGNJQU3lNpBgxoWcggMm,0,0.0,0,0,1,9507,9507.0,9507,9507,1
7wMq5n8mYSKlQIGECKUgTX,80,80.0,80,80,1,8809453,8809453.0,8809453,8809453,1
4NTWZqvfQTlOMitlVn6tew,71,71.0,71,71,1,1984424,1984424.0,1984424,1984424,1
4wKRWMaIUGJyrhVGdsmv0h,47,47.0,47,47,1,4777574,4777574.0,4777574,4777574,1
0TyOpxlWwDx98bjkIVHUgY,55,55.0,55,55,1,12460242,1.2460242E7,12460242,12460242,1
0iYebKFUSfF72fUu2OW6ZT,4,4.0,4,4,1,34293318,3.4293318E7,34293318,34293318,1
6c8EgiX8YLkb3dmQHCEbfN,39,39.0,39,39,1,3533200,3533200.0,3533200,3533200,1
1uigwk5hNV84zRd5YQQRTk,79,79.0,79,79,1,1904542,1904542.0,1904542,1904542,1
1YVuJrfHHmD4ilULhAVqPW,56,56.0,56,56,1,4971141,4971141.0,4971141,4971141,1
5xEM5hIgJ1jjgcEBfpkt2F,83,83.0,83,83,1,12004691,1.2004691E7,12004691,12004691,1
5egqKwgK5r5rvGD1LrtR7J,71,71.0,71,71,1,31785695,3.1785695E7,31785695,31785695,1
0R8P9KfGJCDULmlEoBagcO,75,75.0,75,75,1,60830643,6.0830643E7,60830643,60830643,1
4pdLZsxq0y5oJDb6Cxlokw,67,67.0,67,67,1,1494924,1494924.0,1494924,1494924,1
1rJM37Dd4OcSJvzI84yCcP,67,67.0,67,67,1,1660600,1660600.0,1660600,1660600,1
39QBkWKnap8wRSW4WB9OK0,72,72.0,72,72,1,15695279,1.5695279E7,15695279,15695279,1
66a1CYNSAkhmsvkHK3fr8y,20,20.0,20,20,1,23398010,2.339801E7,23398010,23398010,1
7o2CTH4ctstm8TNelqjb51,12,12.0,12,12,1,35196831,3.5196831E7,35196831,35196831,1
1TfqLAPs4K3s2rJMoCokcS,85,85.0,85,85,1,2333723,2333723.0,2333723,2333723,1
2TjdnqlpwOjhijHCwHCP2d,76,76.0,76,76,1,22717804,2.2717804E7,22717804,22717804,1
5jAKEKeNzRbcuKlWGv9cT1,49,49.0,49,49,1,7045,7045.0,7045,7045,1
6YggkCJwokciQdyL9Zbx4H,62,62.0,62,62,1,7761454,7761454.0,7761454,7761454,1
7rzzByujLJIBXpyOCnJhfx,73,73.0,73,73,1,12337033,1.2337033E7,12337033,12337033,1
2exZDvIQ0f6jxiazDRjK1u,48,48.0,48,48,1,2083,2083.0,2083,2083,1
2cUJ6wbyqH8hDZN8VWQ5oC,62,62.0,62,62,1,298654,298654.0,298654,298654,1
1a73gcEg6h6Re6hHXoVltJ,68,68.0,68,68,1,34293318,3.4293318E7,34293318,34293318,1
3r6wuvcMPjtIWlYdkpdMPM,39,39.0,39,39,1,668804,668804.0,668804,668804,1
4cTafvpYaCM3u41plC0eK4,36,36.0,36,36,1,26272346,2.6272346E7,26272346,26272346,1
0eJmsdfbAOM1KD0w50EhlD,67,67.0,67,67,1,10636129,1.0636129E7,10636129,10636129,1
5Xg5bGbWHToIMSsqWxOsej,54,54.0,54,54,1,321082,321082.0,321082,321082,1
7fy6O1FnOQb4rKRFX9DbLy,54,54.0,54,54,1,36322,36322.0,36322,36322,1
6rYgEHuyhO064Lgj48qlIe,63,63.0,63,63,1,8763286,8763286.0,8763286,8763286,1
2lLG56qpLP3UbcLuzMvkWX,68,68.0,68,68,1,15021860,1.502186E7,15021860,15021860,1
75yY1Ghs6E32WC4kSikXRJ,57,57.0,57,57,1,1325652,1325652.0,1325652,1325652,1
0RP1kqoSPkVXsKiQNhMKzV,61,61.0,61,61,1,145443567,1.45443567E8,145443567,145443567,1
6CDzDgIUqeDY5g8ujExx2f,6,6.0,6,6,1,4568917,4568917.0,4568917,4568917,1
7CZyCXKG6d5ALeq41sLzbw,79,79.0,79,79,1,47720209,4.7720209E7,47720209,47720209,1
0F7FA14euOIX8KcbEturGH,72,72.0,72,72,1,12310527,1.2310527E7,12310527,12310527,1
6SRWhUJcD2YKahCwHavz3X,73,73.0,73,73,1,41264069,4.1264069E7,41264069,41264069,1
2qES7NEo0DCDvi707VS3HC,46,46.0,46,46,1,46895665,4.6895665E7,46895665,46895665,1
33SNO8AaciGbNaQFkxvPrW,68,68.0,68,68,1,34136120,3.413612E7,34136120,34136120,1
0LrCKzIFCLwMJtppaN9aVw,32,32.0,32,32,1,644923,644923.0,644923,644923,1
6PCUP3dWmTjcTtXY02oFdT,78,78.0,78,78,1,122789460,1.2278946E8,122789460,122789460,1
2LBqCSwhJGcFQeTHMVGwy3,86,86.0,86,86,1,112957721,1.12957721E8,112957721,112957721,1
7dZ1Odmx9jWIweQSatnRqo,75,75.0,75,75,1,42237551,4.2237551E7,42237551,42237551,1
7fPyCCiXVwbzPQ1MtoUChl,4,4.0,4,4,1,1846218,1846218.0,1846218,1846218,1
1SGlXOc661edija3RJ8OMH,60,60.0,60,60,1,15695162,1.5695162E7,15695162,15695162,1
3j6Vua6G9chRUJ9dTiOh7k,56,56.0,56,56,1,107401919,1.07401919E8,107401919,107401919,1
6dn9ndETOjczUSQO5UhKJa,46,46.0,46,46,1,10379778,1.0379778E7,10379778,10379778,1
3ypXE4brttsQR3OLLZbLZB,48,48.0,48,48,1,21598900,2.15989E7,21598900,21598900,1
0FW5YmQs8eZ9Gs5BisBNnX,37,37.0,37,37,1,4779199,4779199.0,4779199,4779199,1
4aX4Oycsk1fhHIee1zqsDe,0,0.0,0,0,1,17933500,1.79335E7,17933500,17933500,1
14Bljc3pOOG0xQX3wqhLN9,39,39.0,39,39,1,145396321,1.45396321E8,145396321,145396321,1
7I2rc4X8fudMjFkLO91tNB,0,0.0,0,0,1,1604690,1604690.0,1604690,1604690,1
10boOz0yELWLLG3N6KZRNv,32,32.0,32,32,1,9661696,9661696.0,9661696,9661696,1
4RY96Asd9IefaL3X4LOLZ8,74,74.0,74,74,1,18851875,1.8851875E7,18851875,18851875,1
0wmUt85XxtjkgqNtHFGY7s,46,46.0,46,46,1,4969994,4969994.0,4969994,4969994,1
0x60P5taxdI5pcGbqbap6S,71,71.0,71,71,1,104559284,1.04559284E8,104559284,104559284,1
0eRw1thpWDU7tFt6NfVU4C,49,49.0,49,49,1,1800820,1800820.0,1800820,1800820,1
6MrLkXsMmHaYt680fhJUAq,85,85.0,85,85,1,2802094,2802094.0,2802094,2802094,1
1rKQjUhF9zFJmuUotr3VkV,86,86.0,86,86,1,23326731,2.3326731E7,23326731,23326731,1
5NtsUblZLu82BDufXfx20X,52,52.0,52,52,1,22061,22061.0,22061,22061,1
5rzI6Jnlhx8DgVgsOLorfW,71,71.0,71,71,1,112918137,1.12918137E8,112918137,112918137,1
19KlZwqlT3fguP2BeHF1Q1,70,70.0,70,70,1,42275793,4.2275793E7,42275793,42275793,1
6nx4f2nVmFNWquoMtUrdYX,62,62.0,62,62,1,6315216,6315216.0,6315216,6315216,1
6rj53PST8AEw4JRtY5kzab,40,40.0,40,40,1,78423,78423.0,78423,78423,1
6mFkeYFi41yEVH9vOmvjQF,49,49.0,49,49,1,15684530,1.568453E7,15684530,15684530,1
4WGds8JfW57apo2HHLORop,0,0.0,0,0,1,16330,16330.0,16330,16330,1
7utd11pF5xRKn2RviFuRSN,39,39.0,39,39,1,43226,43226.0,43226,43226,1
1dhMTsEZz6ZEquGvmzVoHn,65,65.0,65,65,1,145443567,1.45443567E8,145443567,145443567,1
7E35A3DD14DVoE3rpCBmQj,59,59.0,59,59,1,49050008,4.9050008E7,49050008,49050008,1
2tevNriyzWHKDEIKw5UtAe,42,42.0,42,42,1,141405,141405.0,141405,141405,1
1LAjq3eXl8x0NNc7b9NHDB,46,46.0,46,46,1,15684530,1.568453E7,15684530,15684530,1
4pryE6cN2gFL1FVF5fYINl,69,69.0,69,69,1,75492598,7.5492598E7,75492598,75492598,1
5PjdY0CKGZdEuoNab3yDmX,8,8.0,8,8,1,6596750,6596750.0,6596750,6596750,1
1LmN9SSHISbtp9LoaR5ZVJ,67,67.0,67,67,1,45777722,4.5777722E7,45777722,45777722,1
2JoJrsEV15OzbijS47lids,59,59.0,59,59,1,145489371,1.45489371E8,145489371,145489371,1
7aely3H8kMj9o0gt6vXHE1,58,58.0,58,58,1,85008100,8.50081E7,85008100,85008100,1
7enfaPLtX5sDkToQch7Qzo,0,0.0,0,0,1,127334,127334.0,127334,127334,1
11FvynPeozvRw769iN9kV7,46,46.0,46,46,1,112957721,1.12957721E8,112957721,112957721,1
0F13K9dwYH2zpTWiR8d628,63,63.0,63,63,1,15031490,1.503149E7,15031490,15031490,1
4RTmPGLfkrUJgfFAJOzWil,43,43.0,43,43,1,344334,344334.0,344334,344334,1
4w8niZpiMy6qz1mntFA5uM,71,71.0,71,71,1,9277034,9277034.0,9277034,9277034,1
5SwEgzUFDHwpWHKrbnP32Z,0,0.0,0,0,1,45706269,4.5706269E7,45706269,45706269,1
5yfnAsPrvrjiLOhWFycNP4,57,57.0,57,57,1,106664,106664.0,106664,106664,1
0r3U7SOcoj4DIEyN44Lt5z,24,24.0,24,24,1,145396321,1.45396321E8,145396321,145396321,1
7FCfMXYTIiQ9b4hDYs4Iol,74,74.0,74,74,1,46895665,4.6895665E7,46895665,46895665,1
0eVz3hV2xOXdneGpnWDFpb,60,60.0,60,60,1,1368344,1368344.0,1368344,1368344,1
6hnTnUV98N3qThXJfT1R1f,39,39.0,39,39,1,4699258,4699258.0,4699258,4699258,1
275a9yzwGB6ncAW4SxY7q3,65,65.0,65,65,1,3553104,3553104.0,3553104,3553104,1
3xby7fOyqmeON8jsnom0AT,76,76.0,76,76,1,41119579,4.1119579E7,41119579,41119579,1
53b7YqVw2Vc1oRrYeOm7z7,1,1.0,1,1,1,10961941,1.0961941E7,10961941,10961941,1
285ieonEuLkll3zknYK2TY,61,61.0,61,61,1,394210,394210.0,394210,394210,1
6LW3Z1GqbL78TIjfDyg4zp,65,65.0,65,65,1,304362,304362.0,304362,304362,1
6zKlGJXteHq8KRKaLnUfCs,52,52.0,52,52,1,112918137,1.12918137E8,112918137,112918137,1
3JA9Jsuxr4xgHXEawAdCp4,81,81.0,81,81,1,9556340,9556340.0,9556340,9556340,1
4p2newrzzjPdXIENDqlCCW,50,50.0,50,50,1,69030894,6.9030894E7,69030894,69030894,1
1IaYWv32nFFMdljBIjMY5T,1,1.0,1,1,1,42237551,4.2237551E7,42237551,42237551,1
6wYSc9VhKKMPDiOzTO6NLP,32,32.0,32,32,1,3432,3432.0,3432,3432,1
3z1PqYwMtct2Dm4R9lhWnT,65,65.0,65,65,1,3708746,3708746.0,3708746,3708746,1
6uvT4Di9ZRBw5cbexZJDts,53,53.0,53,53,1,2572589,2572589.0,2572589,2572589,1
3g1mP8c79KbkWDhED5tyKZ,64,64.0,64,64,1,15700135,1.5700135E7,15700135,15700135,1
4vQcqtphmJBR5R44F5iNvl,60,60.0,60,60,1,42256604,4.2256604E7,42256604,42256604,1
5FMyXeZ0reYloRTiCkPprT,83,83.0,83,83,1,103067383,1.03067383E8,103067383,103067383,1
6ouhsRJ7gExB7LCYjITk4Y,82,82.0,82,82,1,1364231,1364231.0,1364231,1364231,1
3Vr3zh0r7ALn8VLqCiRR10,84,84.0,84,84,1,1317349,1317349.0,1317349,1317349,1
1UNEuG9DYOWiikf00ayr52,84,84.0,84,84,1,843345,843345.0,843345,843345,1
4hjoVJVftbKaTr7WcSF5tp,0,0.0,0,0,1,72278,72278.0,72278,72278,1
2fPvQfGQEZOKtJ9qXeL4x8,71,71.0,71,71,1,145396321,1.45396321E8,145396321,145396321,1
4SPTxHzln31EU9u45IjgMU,47,47.0,47,47,1,110333,110333.0,110333,110333,1
1Rweq7vNjK4kZBbGrmxQsl,73,73.0,73,73,1,107401919,1.07401919E8,107401919,107401919,1
4MjDJD8cW7iVeWInc2Bdyj,80,80.0,80,80,1,102536542,1.02536542E8,102536542,102536542,1
3WSOUb3U7tqURbBSgZTrZX,80,80.0,80,80,1,7310428,7310428.0,7310428,7310428,1
3zkyus0njMCL6phZmNNEeN,72,72.0,72,72,1,9666661,9666661.0,9666661,9666661,1
0yQAqMvw9tFOEli7EpFBLT,42,42.0,42,42,1,241512,241512.0,241512,241512,1
2mTi5x0gW64QWPg2weiifi,31,31.0,31,31,1,644838,644838.0,644838,644838,1
1DOgkaR5Gqa8JtPEIbQORC,62,62.0,62,62,1,881274,881274.0,881274,881274,1
6zSpb8dQRaw0M1dK8PBwQz,80,80.0,80,80,1,15545907,1.5545907E7,15545907,15545907,1
0nZkXIhuH183AKwF1LAZUy,51,51.0,51,51,1,49083617,4.9083617E7,49083617,49083617,1
5uYqmEN6TAAE8ss8YmprNV,57,57.0,57,57,1,15026799,1.5026799E7,15026799,15026799,1
3rgH821Aov4K0fAkIcHKos,19,19.0,19,19,1,17023,17023.0,17023,17023,1
5KByGq0JijSSDcy0qzuINs,49,49.0,49,49,1,145396321,1.45396321E8,145396321,145396321,1
6mqyTq948oap5AkyTsd6XF,51,51.0,51,51,1,145443567,1.45443567E8,145443567,145443567,1
4kHHBrUi49P8KWjmpLXJqb,48,48.0,48,48,1,309996,309996.0,309996,309996,1
2Lt3LhlDf1dAKsZfzCZsIF,33,33.0,33,33,1,4308239,4308239.0,4308239,4308239,1
3WvPn9OHnjQzwyN8Zd1xLJ,27,27.0,27,27,1,78550,78550.0,78550,78550,1
6KuqAtoeVzxAYOaMveLNpH,69,69.0,69,69,1,37813429,3.7813429E7,37813429,37813429,1
0V3SNHDka1JSCP71HAzpxw,28,28.0,28,28,1,145396321,1.45396321E8,145396321,145396321,1
3fRJwWQp9g2skjBFsNqHNV,26,26.0,26,26,1,4694955,4694955.0,4694955,4694955,1
42ftjU4cTN5UTRksyqBKZJ,1,1.0,1,1,1,4592239,4592239.0,4592239,4592239,1
5AWoVMvCdczEJhAYje7ysB,3,3.0,3,3,1,480,480.0,480,480,1
30o4hMJ6OC9uv954GT6OZU,0,0.0,0,0,1,6613930,6613930.0,6613930,6613930,1
6dbaa2btsYmsZzzvC37MRA,34,34.0,34,34,1,261123,261123.0,261123,261123,1
1TlIxkDnw0aaxgHNFAx6Vh,34,34.0,34,34,1,510365,510365.0,510365,510365,1
0VMUvsSuYrRYrcNQs6QMmn,29,29.0,29,29,1,447612,447612.0,447612,447612,1
2BSFAQuiYKu4VcMjovRgRQ,45,45.0,45,45,1,38400585,3.8400585E7,38400585,38400585,1
1pzSeZfdQODtB9xmkH0Q91,42,42.0,42,42,1,26564677,2.6564677E7,26564677,26564677,1
2u02eLj96Atd6TBxkH9YvN,55,55.0,55,55,1,69014420,6.901442E7,69014420,69014420,1
3Uqw19tA28XgrOE9Ml5TXP,23,23.0,23,23,1,267614,267614.0,267614,267614,1
2TFXu6QnVW7ZdnOnGCtmvA,0,0.0,0,0,1,9476,9476.0,9476,9476,1
4PFAm88FBkY7IFtvCaGctZ,70,70.0,70,70,1,10960422,1.0960422E7,10960422,10960422,1
4jCio4LNO1eZbl09ed4ZFn,39,39.0,39,39,1,1264189,1264189.0,1264189,1264189,1
30C1FoJzEhNUILsxghioGz,50,50.0,50,50,1,13848580,1.384858E7,13848580,13848580,1
4CeeEOM32jQcH3eN9Q2dGj,84,84.0,84,84,1,23384088,2.3384088E7,23384088,23384088,1
5OYbFnIlfCGFn9Vu84IYfG,22,22.0,22,22,1,23391272,2.3391272E7,23391272,23391272,1
5L3H63sBURBch3bUJ2acIJ,48,48.0,48,48,1,1441132,1441132.0,1441132,1441132,1
0Bd54GygFDwo9GVYsclY60,39,39.0,39,39,1,103691,103691.0,103691,103691,1
4HSUv1HWFxniJhEQWywyfo,48,48.0,48,48,1,507,507.0,507,507,1
0auX6W6oLjO9cHmx4UTaNj,30,30.0,30,30,1,4684957,4684957.0,4684957,4684957,1
2CIXO1jQbrV1hlfI7FUKld,66,66.0,66,66,1,47720209,4.7720209E7,47720209,47720209,1
4PK8w6i17WXWz8pS7CabBQ,49,49.0,49,49,1,55213,55213.0,55213,55213,1
2EyV4tcO9jl9r0tYGeF7EP,0,0.0,0,0,1,11526,11526.0,11526,11526,1
6n0hVfRh3nBTAEFoPMDnGT,43,43.0,43,43,1,414,414.0,414,414,1
2ciUfM94fjrChfHnfw2aOu,41,41.0,41,41,1,2311,2311.0,2311,2311,1
34ZAzO78a5DAVNrYIGWcPm,62,62.0,62,62,1,33029522,3.3029522E7,33029522,33029522,1
4jevNJy9qN3476kh0N3eQT,46,46.0,46,46,1,72172,72172.0,72172,72172,1
1qrpoAMXodY6895hGKoUpA,82,82.0,82,82,1,145396321,1.45396321E8,145396321,145396321,1
5rGUAs7Oamox7PY4P42Qzv,47,47.0,47,47,1,5642925,5642925.0,5642925,5642925,1
7e1wImUVVnqhznANL4usUb,0,0.0,0,0,1,2951,2951.0,2951,2951,1
